id,title,label,characteristics,library_strategy,extract_protocol,label_verified
GSE230181:GSM7191292,IMR90 Sen IR set D rep 1,1,"{'tissue': 'Lung Fibroblast', 'group': 'normal', 'agent': '10Gy ionising radiation 14 days prior collection'}",RNA-Seq,"Cells were washed and directly lysed in Trizol (Thermo, 15596018). | total RNA was incubated with mRNA capture beads in order to remove contaminating ribosomal RNA from the sample. The resulting poly(A)-captured mRNA was then fragmented. First-strand cDNA synthesis was performed using reverse transcriptase and random primers in the presence of Actinomycin D, followed by second-strand cDNA synthesis with DNA polymerase I and RNaseH. Double-stranded cDNA was end-repaired and A-tailed for subsequent adaptor ligation. Indexed adaptors were ligated to the A-tailed cDNA. Enrichment by PCR was performed to generate the final cDNA sequencing library.",True
GSE230181:GSM7191293,IMR90 Sen IR set D rep 2,1,"{'tissue': 'Lung Fibroblast', 'group': 'normal', 'agent': '10Gy ionising radiation 14 days prior collection'}",RNA-Seq,"Cells were washed and directly lysed in Trizol (Thermo, 15596018). | total RNA was incubated with mRNA capture beads in order to remove contaminating ribosomal RNA from the sample. The resulting poly(A)-captured mRNA was then fragmented. First-strand cDNA synthesis was performed using reverse transcriptase and random primers in the presence of Actinomycin D, followed by second-strand cDNA synthesis with DNA polymerase I and RNaseH. Double-stranded cDNA was end-repaired and A-tailed for subsequent adaptor ligation. Indexed adaptors were ligated to the A-tailed cDNA. Enrichment by PCR was performed to generate the final cDNA sequencing library.",True
GSE230181:GSM7191295,IMR90 Sen IR set D rep 4,1,"{'tissue': 'Lung Fibroblast', 'group': 'normal', 'agent': '10Gy ionising radiation 14 days prior collection'}",RNA-Seq,"Cells were washed and directly lysed in Trizol (Thermo, 15596018). | total RNA was incubated with mRNA capture beads in order to remove contaminating ribosomal RNA from the sample. The resulting poly(A)-captured mRNA was then fragmented. First-strand cDNA synthesis was performed using reverse transcriptase and random primers in the presence of Actinomycin D, followed by second-strand cDNA synthesis with DNA polymerase I and RNaseH. Double-stranded cDNA was end-repaired and A-tailed for subsequent adaptor ligation. Indexed adaptors were ligated to the A-tailed cDNA. Enrichment by PCR was performed to generate the final cDNA sequencing library.",True
GSE230181:GSM7191296,IMR90 Sen IR set D rep 5,1,"{'tissue': 'Lung Fibroblast', 'group': 'normal', 'agent': '10Gy ionising radiation 14 days prior collection'}",RNA-Seq,"Cells were washed and directly lysed in Trizol (Thermo, 15596018). | total RNA was incubated with mRNA capture beads in order to remove contaminating ribosomal RNA from the sample. The resulting poly(A)-captured mRNA was then fragmented. First-strand cDNA synthesis was performed using reverse transcriptase and random primers in the presence of Actinomycin D, followed by second-strand cDNA synthesis with DNA polymerase I and RNaseH. Double-stranded cDNA was end-repaired and A-tailed for subsequent adaptor ligation. Indexed adaptors were ligated to the A-tailed cDNA. Enrichment by PCR was performed to generate the final cDNA sequencing library.",True
GSE230181:GSM7191297,IMR90 Sen IR set E rep 1,1,"{'tissue': 'Lung Fibroblast', 'group': 'normal', 'agent': '10Gy ionising radiation 14 days prior collection'}",RNA-Seq,"Cells were washed and directly lysed in Trizol (Thermo, 15596018). | total RNA was incubated with mRNA capture beads in order to remove contaminating ribosomal RNA from the sample. The resulting poly(A)-captured mRNA was then fragmented. First-strand cDNA synthesis was performed using reverse transcriptase and random primers in the presence of Actinomycin D, followed by second-strand cDNA synthesis with DNA polymerase I and RNaseH. Double-stranded cDNA was end-repaired and A-tailed for subsequent adaptor ligation. Indexed adaptors were ligated to the A-tailed cDNA. Enrichment by PCR was performed to generate the final cDNA sequencing library.",True
GSE230181:GSM7191298,IMR90 Sen IR set E rep 2,1,"{'tissue': 'Lung Fibroblast', 'group': 'normal', 'agent': '10Gy ionising radiation 14 days prior collection'}",RNA-Seq,"Cells were washed and directly lysed in Trizol (Thermo, 15596018). | total RNA was incubated with mRNA capture beads in order to remove contaminating ribosomal RNA from the sample. The resulting poly(A)-captured mRNA was then fragmented. First-strand cDNA synthesis was performed using reverse transcriptase and random primers in the presence of Actinomycin D, followed by second-strand cDNA synthesis with DNA polymerase I and RNaseH. Double-stranded cDNA was end-repaired and A-tailed for subsequent adaptor ligation. Indexed adaptors were ligated to the A-tailed cDNA. Enrichment by PCR was performed to generate the final cDNA sequencing library.",True
GSE230181:GSM7191299,IMR90 Sen IR set E rep 3,1,"{'tissue': 'Lung Fibroblast', 'group': 'normal', 'agent': '10Gy ionising radiation 14 days prior collection'}",RNA-Seq,"Cells were washed and directly lysed in Trizol (Thermo, 15596018). | total RNA was incubated with mRNA capture beads in order to remove contaminating ribosomal RNA from the sample. The resulting poly(A)-captured mRNA was then fragmented. First-strand cDNA synthesis was performed using reverse transcriptase and random primers in the presence of Actinomycin D, followed by second-strand cDNA synthesis with DNA polymerase I and RNaseH. Double-stranded cDNA was end-repaired and A-tailed for subsequent adaptor ligation. Indexed adaptors were ligated to the A-tailed cDNA. Enrichment by PCR was performed to generate the final cDNA sequencing library.",True
GSE230181:GSM7191300,IMR90 Sen Ras rep 1,0,"{'tissue': 'Lung Fibroblast', 'group': 'hTERT immortalised', 'tag': 'stably transduced with inducible RasV12', 'agent': 'DOX for 12 days'}",RNA-Seq,"Cells were washed and directly lysed in Trizol (Thermo, 15596018). | total RNA was incubated with mRNA capture beads in order to remove contaminating ribosomal RNA from the sample. The resulting poly(A)-captured mRNA was then fragmented. First-strand cDNA synthesis was performed using reverse transcriptase and random primers in the presence of Actinomycin D, followed by second-strand cDNA synthesis with DNA polymerase I and RNaseH. Double-stranded cDNA was end-repaired and A-tailed for subsequent adaptor ligation. Indexed adaptors were ligated to the A-tailed cDNA. Enrichment by PCR was performed to generate the final cDNA sequencing library.",True
GSE230181:GSM7191301,IMR90 Sen Ras rep 2,0,"{'tissue': 'Lung Fibroblast', 'group': 'hTERT immortalised', 'tag': 'stably transduced with inducible RasV12', 'agent': 'DOX for 12 days'}",RNA-Seq,"Cells were washed and directly lysed in Trizol (Thermo, 15596018). | total RNA was incubated with mRNA capture beads in order to remove contaminating ribosomal RNA from the sample. The resulting poly(A)-captured mRNA was then fragmented. First-strand cDNA synthesis was performed using reverse transcriptase and random primers in the presence of Actinomycin D, followed by second-strand cDNA synthesis with DNA polymerase I and RNaseH. Double-stranded cDNA was end-repaired and A-tailed for subsequent adaptor ligation. Indexed adaptors were ligated to the A-tailed cDNA. Enrichment by PCR was performed to generate the final cDNA sequencing library.",True
GSE230181:GSM7191302,IMR90 Sen Ras rep 3,0,"{'tissue': 'Lung Fibroblast', 'group': 'hTERT immortalised', 'tag': 'stably transduced with inducible RasV12', 'agent': 'DOX for 12 days'}",RNA-Seq,"Cells were washed and directly lysed in Trizol (Thermo, 15596018). | total RNA was incubated with mRNA capture beads in order to remove contaminating ribosomal RNA from the sample. The resulting poly(A)-captured mRNA was then fragmented. First-strand cDNA synthesis was performed using reverse transcriptase and random primers in the presence of Actinomycin D, followed by second-strand cDNA synthesis with DNA polymerase I and RNaseH. Double-stranded cDNA was end-repaired and A-tailed for subsequent adaptor ligation. Indexed adaptors were ligated to the A-tailed cDNA. Enrichment by PCR was performed to generate the final cDNA sequencing library.",True
GSE230181:GSM7191303,IMR90 Sen Bleo rep 1,0,"{'tissue': 'Lung Fibroblast', 'group': 'normal', 'agent': 'Bleomycin for 6 days on + 8 days off'}",RNA-Seq,"Cells were washed and directly lysed in Trizol (Thermo, 15596018). | total RNA was incubated with mRNA capture beads in order to remove contaminating ribosomal RNA from the sample. The resulting poly(A)-captured mRNA was then fragmented. First-strand cDNA synthesis was performed using reverse transcriptase and random primers in the presence of Actinomycin D, followed by second-strand cDNA synthesis with DNA polymerase I and RNaseH. Double-stranded cDNA was end-repaired and A-tailed for subsequent adaptor ligation. Indexed adaptors were ligated to the A-tailed cDNA. Enrichment by PCR was performed to generate the final cDNA sequencing library.",True
GSE230181:GSM7191304,IMR90 Sen Bleo rep 2,0,"{'tissue': 'Lung Fibroblast', 'group': 'normal', 'agent': 'Bleomycin for 6 days on + 8 days off'}",RNA-Seq,"Cells were washed and directly lysed in Trizol (Thermo, 15596018). | total RNA was incubated with mRNA capture beads in order to remove contaminating ribosomal RNA from the sample. The resulting poly(A)-captured mRNA was then fragmented. First-strand cDNA synthesis was performed using reverse transcriptase and random primers in the presence of Actinomycin D, followed by second-strand cDNA synthesis with DNA polymerase I and RNaseH. Double-stranded cDNA was end-repaired and A-tailed for subsequent adaptor ligation. Indexed adaptors were ligated to the A-tailed cDNA. Enrichment by PCR was performed to generate the final cDNA sequencing library.",True
GSE230181:GSM7191305,IMR90 Sen Bleo rep 3,0,"{'tissue': 'Lung Fibroblast', 'group': 'normal', 'agent': 'Bleomycin for 6 days on + 8 days off'}",RNA-Seq,"Cells were washed and directly lysed in Trizol (Thermo, 15596018). | total RNA was incubated with mRNA capture beads in order to remove contaminating ribosomal RNA from the sample. The resulting poly(A)-captured mRNA was then fragmented. First-strand cDNA synthesis was performed using reverse transcriptase and random primers in the presence of Actinomycin D, followed by second-strand cDNA synthesis with DNA polymerase I and RNaseH. Double-stranded cDNA was end-repaired and A-tailed for subsequent adaptor ligation. Indexed adaptors were ligated to the A-tailed cDNA. Enrichment by PCR was performed to generate the final cDNA sequencing library.",True
GSE230181:GSM7191306,IMR90 Sen Bleo rep 4,0,"{'tissue': 'Lung Fibroblast', 'group': 'normal', 'agent': 'Bleomycin for 6 days on + 8 days off'}",RNA-Seq,"Cells were washed and directly lysed in Trizol (Thermo, 15596018). | total RNA was incubated with mRNA capture beads in order to remove contaminating ribosomal RNA from the sample. The resulting poly(A)-captured mRNA was then fragmented. First-strand cDNA synthesis was performed using reverse transcriptase and random primers in the presence of Actinomycin D, followed by second-strand cDNA synthesis with DNA polymerase I and RNaseH. Double-stranded cDNA was end-repaired and A-tailed for subsequent adaptor ligation. Indexed adaptors were ligated to the A-tailed cDNA. Enrichment by PCR was performed to generate the final cDNA sequencing library.",True
GSE230181:GSM7191307,IMR90 Sen Bleo rep 5,0,"{'tissue': 'Lung Fibroblast', 'group': 'normal', 'agent': 'Bleomycin for 6 days on + 8 days off'}",RNA-Seq,"Cells were washed and directly lysed in Trizol (Thermo, 15596018). | total RNA was incubated with mRNA capture beads in order to remove contaminating ribosomal RNA from the sample. The resulting poly(A)-captured mRNA was then fragmented. First-strand cDNA synthesis was performed using reverse transcriptase and random primers in the presence of Actinomycin D, followed by second-strand cDNA synthesis with DNA polymerase I and RNaseH. Double-stranded cDNA was end-repaired and A-tailed for subsequent adaptor ligation. Indexed adaptors were ligated to the A-tailed cDNA. Enrichment by PCR was performed to generate the final cDNA sequencing library.",True
GSE230181:GSM7191308,IMR90 Sen Rot rep 1,0,"{'tissue': 'Lung Fibroblast', 'group': 'normal', 'agent': 'Rotenone for 14 days'}",RNA-Seq,"Cells were washed and directly lysed in Trizol (Thermo, 15596018). | total RNA was incubated with mRNA capture beads in order to remove contaminating ribosomal RNA from the sample. The resulting poly(A)-captured mRNA was then fragmented. First-strand cDNA synthesis was performed using reverse transcriptase and random primers in the presence of Actinomycin D, followed by second-strand cDNA synthesis with DNA polymerase I and RNaseH. Double-stranded cDNA was end-repaired and A-tailed for subsequent adaptor ligation. Indexed adaptors were ligated to the A-tailed cDNA. Enrichment by PCR was performed to generate the final cDNA sequencing library.",True
GSE230181:GSM7191309,IMR90 Sen Rot rep 2,0,"{'tissue': 'Lung Fibroblast', 'group': 'normal', 'agent': 'Rotenone for 14 days'}",RNA-Seq,"Cells were washed and directly lysed in Trizol (Thermo, 15596018). | total RNA was incubated with mRNA capture beads in order to remove contaminating ribosomal RNA from the sample. The resulting poly(A)-captured mRNA was then fragmented. First-strand cDNA synthesis was performed using reverse transcriptase and random primers in the presence of Actinomycin D, followed by second-strand cDNA synthesis with DNA polymerase I and RNaseH. Double-stranded cDNA was end-repaired and A-tailed for subsequent adaptor ligation. Indexed adaptors were ligated to the A-tailed cDNA. Enrichment by PCR was performed to generate the final cDNA sequencing library.",True
GSE230181:GSM7191310,IMR90 Sen Rot rep 3,0,"{'tissue': 'Lung Fibroblast', 'group': 'normal', 'agent': 'Rotenone for 14 days'}",RNA-Seq,"Cells were washed and directly lysed in Trizol (Thermo, 15596018). | total RNA was incubated with mRNA capture beads in order to remove contaminating ribosomal RNA from the sample. The resulting poly(A)-captured mRNA was then fragmented. First-strand cDNA synthesis was performed using reverse transcriptase and random primers in the presence of Actinomycin D, followed by second-strand cDNA synthesis with DNA polymerase I and RNaseH. Double-stranded cDNA was end-repaired and A-tailed for subsequent adaptor ligation. Indexed adaptors were ligated to the A-tailed cDNA. Enrichment by PCR was performed to generate the final cDNA sequencing library.",True
GSE230181:GSM7191311,IMR90 Sen Ant rep 1,0,"{'tissue': 'Lung Fibroblast', 'group': 'normal', 'agent': 'Antimycin A for 6 days on + 8 days off'}",RNA-Seq,"Cells were washed and directly lysed in Trizol (Thermo, 15596018). | total RNA was incubated with mRNA capture beads in order to remove contaminating ribosomal RNA from the sample. The resulting poly(A)-captured mRNA was then fragmented. First-strand cDNA synthesis was performed using reverse transcriptase and random primers in the presence of Actinomycin D, followed by second-strand cDNA synthesis with DNA polymerase I and RNaseH. Double-stranded cDNA was end-repaired and A-tailed for subsequent adaptor ligation. Indexed adaptors were ligated to the A-tailed cDNA. Enrichment by PCR was performed to generate the final cDNA sequencing library.",True
GSE230181:GSM7191312,IMR90 Sen Ant rep 2,0,"{'tissue': 'Lung Fibroblast', 'group': 'normal', 'agent': 'Antimycin A for 6 days on + 8 days off'}",RNA-Seq,"Cells were washed and directly lysed in Trizol (Thermo, 15596018). | total RNA was incubated with mRNA capture beads in order to remove contaminating ribosomal RNA from the sample. The resulting poly(A)-captured mRNA was then fragmented. First-strand cDNA synthesis was performed using reverse transcriptase and random primers in the presence of Actinomycin D, followed by second-strand cDNA synthesis with DNA polymerase I and RNaseH. Double-stranded cDNA was end-repaired and A-tailed for subsequent adaptor ligation. Indexed adaptors were ligated to the A-tailed cDNA. Enrichment by PCR was performed to generate the final cDNA sequencing library.",True
GSE230181:GSM7191313,IMR90 Sen Ant rep 3,0,"{'tissue': 'Lung Fibroblast', 'group': 'normal', 'agent': 'Antimycin A for 6 days on + 8 days off'}",RNA-Seq,"Cells were washed and directly lysed in Trizol (Thermo, 15596018). | total RNA was incubated with mRNA capture beads in order to remove contaminating ribosomal RNA from the sample. The resulting poly(A)-captured mRNA was then fragmented. First-strand cDNA synthesis was performed using reverse transcriptase and random primers in the presence of Actinomycin D, followed by second-strand cDNA synthesis with DNA polymerase I and RNaseH. Double-stranded cDNA was end-repaired and A-tailed for subsequent adaptor ligation. Indexed adaptors were ligated to the A-tailed cDNA. Enrichment by PCR was performed to generate the final cDNA sequencing library.",True
GSE230181:GSM7191314,IMR90 Sen Ant rep 4,0,"{'tissue': 'Lung Fibroblast', 'group': 'normal', 'agent': 'Antimycin A for 6 days on + 8 days off'}",RNA-Seq,"Cells were washed and directly lysed in Trizol (Thermo, 15596018). | total RNA was incubated with mRNA capture beads in order to remove contaminating ribosomal RNA from the sample. The resulting poly(A)-captured mRNA was then fragmented. First-strand cDNA synthesis was performed using reverse transcriptase and random primers in the presence of Actinomycin D, followed by second-strand cDNA synthesis with DNA polymerase I and RNaseH. Double-stranded cDNA was end-repaired and A-tailed for subsequent adaptor ligation. Indexed adaptors were ligated to the A-tailed cDNA. Enrichment by PCR was performed to generate the final cDNA sequencing library.",True
GSE230181:GSM7191315,IMR90 Sen Ant rep 5,0,"{'tissue': 'Lung Fibroblast', 'group': 'normal', 'agent': 'Antimycin A for 6 days on + 8 days off'}",RNA-Seq,"Cells were washed and directly lysed in Trizol (Thermo, 15596018). | total RNA was incubated with mRNA capture beads in order to remove contaminating ribosomal RNA from the sample. The resulting poly(A)-captured mRNA was then fragmented. First-strand cDNA synthesis was performed using reverse transcriptase and random primers in the presence of Actinomycin D, followed by second-strand cDNA synthesis with DNA polymerase I and RNaseH. Double-stranded cDNA was end-repaired and A-tailed for subsequent adaptor ligation. Indexed adaptors were ligated to the A-tailed cDNA. Enrichment by PCR was performed to generate the final cDNA sequencing library.",True
GSE230181:GSM7191316,IMR90 Sen Oligo rep 1,0,"{'tissue': 'Lung Fibroblast', 'group': 'normal', 'agent': 'Oligomycin for 6 days on + 8 days off'}",RNA-Seq,"Cells were washed and directly lysed in Trizol (Thermo, 15596018). | total RNA was incubated with mRNA capture beads in order to remove contaminating ribosomal RNA from the sample. The resulting poly(A)-captured mRNA was then fragmented. First-strand cDNA synthesis was performed using reverse transcriptase and random primers in the presence of Actinomycin D, followed by second-strand cDNA synthesis with DNA polymerase I and RNaseH. Double-stranded cDNA was end-repaired and A-tailed for subsequent adaptor ligation. Indexed adaptors were ligated to the A-tailed cDNA. Enrichment by PCR was performed to generate the final cDNA sequencing library.",True
GSE230181:GSM7191317,IMR90 Sen Oligo rep 2,0,"{'tissue': 'Lung Fibroblast', 'group': 'normal', 'agent': 'Oligomycin for 6 days on + 8 days off'}",RNA-Seq,"Cells were washed and directly lysed in Trizol (Thermo, 15596018). | total RNA was incubated with mRNA capture beads in order to remove contaminating ribosomal RNA from the sample. The resulting poly(A)-captured mRNA was then fragmented. First-strand cDNA synthesis was performed using reverse transcriptase and random primers in the presence of Actinomycin D, followed by second-strand cDNA synthesis with DNA polymerase I and RNaseH. Double-stranded cDNA was end-repaired and A-tailed for subsequent adaptor ligation. Indexed adaptors were ligated to the A-tailed cDNA. Enrichment by PCR was performed to generate the final cDNA sequencing library.",True
GSE230181:GSM7191318,IMR90 Sen Oligo rep 3,0,"{'tissue': 'Lung Fibroblast', 'group': 'normal', 'agent': 'Oligomycin for 6 days on + 8 days off'}",RNA-Seq,"Cells were washed and directly lysed in Trizol (Thermo, 15596018). | total RNA was incubated with mRNA capture beads in order to remove contaminating ribosomal RNA from the sample. The resulting poly(A)-captured mRNA was then fragmented. First-strand cDNA synthesis was performed using reverse transcriptase and random primers in the presence of Actinomycin D, followed by second-strand cDNA synthesis with DNA polymerase I and RNaseH. Double-stranded cDNA was end-repaired and A-tailed for subsequent adaptor ligation. Indexed adaptors were ligated to the A-tailed cDNA. Enrichment by PCR was performed to generate the final cDNA sequencing library.",True
GSE230181:GSM7191319,IMR90 Sen Oligo rep 4,0,"{'tissue': 'Lung Fibroblast', 'group': 'normal', 'agent': 'Oligomycin for 6 days on + 8 days off'}",RNA-Seq,"Cells were washed and directly lysed in Trizol (Thermo, 15596018). | total RNA was incubated with mRNA capture beads in order to remove contaminating ribosomal RNA from the sample. The resulting poly(A)-captured mRNA was then fragmented. First-strand cDNA synthesis was performed using reverse transcriptase and random primers in the presence of Actinomycin D, followed by second-strand cDNA synthesis with DNA polymerase I and RNaseH. Double-stranded cDNA was end-repaired and A-tailed for subsequent adaptor ligation. Indexed adaptors were ligated to the A-tailed cDNA. Enrichment by PCR was performed to generate the final cDNA sequencing library.",True
GSE230181:GSM7191320,IMR90 Sen Oligo rep 5,0,"{'tissue': 'Lung Fibroblast', 'group': 'normal', 'agent': 'Oligomycin for 6 days on + 8 days off'}",RNA-Seq,"Cells were washed and directly lysed in Trizol (Thermo, 15596018). | total RNA was incubated with mRNA capture beads in order to remove contaminating ribosomal RNA from the sample. The resulting poly(A)-captured mRNA was then fragmented. First-strand cDNA synthesis was performed using reverse transcriptase and random primers in the presence of Actinomycin D, followed by second-strand cDNA synthesis with DNA polymerase I and RNaseH. Double-stranded cDNA was end-repaired and A-tailed for subsequent adaptor ligation. Indexed adaptors were ligated to the A-tailed cDNA. Enrichment by PCR was performed to generate the final cDNA sequencing library.",True
GSE230181:GSM7191321,IMR90 NS Qui Set A rep 1,0,"{'tissue': 'Lung Fibroblast', 'group': 'normal'}",RNA-Seq,"Cells were washed and directly lysed in Trizol (Thermo, 15596018). | total RNA was incubated with mRNA capture beads in order to remove contaminating ribosomal RNA from the sample. The resulting poly(A)-captured mRNA was then fragmented. First-strand cDNA synthesis was performed using reverse transcriptase and random primers in the presence of Actinomycin D, followed by second-strand cDNA synthesis with DNA polymerase I and RNaseH. Double-stranded cDNA was end-repaired and A-tailed for subsequent adaptor ligation. Indexed adaptors were ligated to the A-tailed cDNA. Enrichment by PCR was performed to generate the final cDNA sequencing library.",True
GSE230181:GSM7191322,IMR90 NS Qui Set A rep 2,0,"{'tissue': 'Lung Fibroblast', 'group': 'normal'}",RNA-Seq,"Cells were washed and directly lysed in Trizol (Thermo, 15596018). | total RNA was incubated with mRNA capture beads in order to remove contaminating ribosomal RNA from the sample. The resulting poly(A)-captured mRNA was then fragmented. First-strand cDNA synthesis was performed using reverse transcriptase and random primers in the presence of Actinomycin D, followed by second-strand cDNA synthesis with DNA polymerase I and RNaseH. Double-stranded cDNA was end-repaired and A-tailed for subsequent adaptor ligation. Indexed adaptors were ligated to the A-tailed cDNA. Enrichment by PCR was performed to generate the final cDNA sequencing library.",True
